indicator,asn,country_code2,name,description,modified,created,source,message,validation_name
104.26.6.35,AS13335 cloudflare,US,Apple iOS hijacker |  ET | Installer | Trick Click | Enhanced research,"content reputation, execution, unauthorized access, apple ios, ransomware, dark web, malvertizing,da",2023-11-07T21:00:03.912000,2023-10-08T23:05:50.622000,cdn,In CDN range: provider=cloudflare,CDN IP ranges
23.216.158.41,AS7713 pt telekomunikasi indonesia,ID,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
23.222.26.25,AS16625 akamai technologies  inc.,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
172.217.194.147,AS15169 google llc,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
118.98.113.193,AS7713 pt telekomunikasi indonesia,ID,,,,,,,
23.192.44.217,AS20940 akamai international b.v.,JP,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
23.32.233.111,AS7713 pt telekomunikasi indonesia,BR,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
52.123.252.25,AS8075 microsoft corporation,SG,,,,,,,
172.217.194.138,AS15169 google llc,US,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,2023-08-19T23:52:54.581000,whitelist,contained in whitelisted prefix,Whitelisted IP
51.81.245.139,AS16276 ovh sas,US,IOCs - 20231081410 - ANIA Threat Feeds - IP Segment 1,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,2023-10-08T22:10:40.622000,,,
192.229.232.240,AS15133 verizon,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
74.125.200.84,AS15169 google llc,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
142.251.10.101,AS15169 google llc,US,,,,,,,
172.64.164.30,AS13335 cloudflare,US,SafeFrame Container,"If you want to know what is going to happen when you create a non-iterable object, try these three p",2022-06-05T00:03:45.266000,2022-05-06T14:01:33.267000,cdn,In CDN range: provider=cloudflare,CDN IP ranges
103.235.47.103,AS55967 beijing baidu netcom science and technology co.  ltd.,HK,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
54.175.252.46,AS14618 amazon.com  inc.,US,,,,,cloud,In cloud provider range: provider=AWS,Cloud Provider IP range
202.181.90.248,AS138341 shopee singapore private limited,SG,,,,,,,
74.125.68.93,AS15169 google llc,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
104.118.145.217,AS24203 pt xl axiata,ID,,,,,,,
210.210.136.117,AS4787 pt cyberindo aditama,ID,,,,,,,
74.125.130.95,AS15169 google llc,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
74.125.68.94,AS15169 google llc,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
74.125.68.190,AS15169 google llc,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
74.125.68.95,AS15169 google llc,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
172.217.194.139,AS15169 google llc,US,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,2023-08-19T23:52:54.581000,whitelist,contained in whitelisted prefix,Whitelisted IP
13.89.179.10,AS8075 microsoft corporation,US,,,,,cloud,In cloud provider range: provider=azure,Cloud Provider IP range
36.89.220.201,AS7713 pt telekomunikasi indonesia,ID,,,,,,,
,,,,,,,,,
51.132.193.104,AS8075 microsoft corporation,GB,,,,,cloud,In cloud provider range: provider=azure,Cloud Provider IP range
172.217.194.103,AS15169 google llc,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
36.67.140.135,AS7713 pt telekomunikasi indonesia,ID,,,,,,,
74.125.200.94,AS15169 google llc,US,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
52.167.17.97,AS8075 microsoft corporation,US,Support &amp; Help Centre | TELUS,,2023-11-30T07:01:37.424000,2023-10-31T06:50:01.232000,cloud,In cloud provider range: provider=azure,Cloud Provider IP range
143.92.75.65,AS138341 shopee singapore private limited,SG,LCIA:HoneyNet:2022,,2023-01-30T23:00:04.143000,2022-03-16T14:03:19.241000,,,
143.92.75.2,AS138341 shopee singapore private limited,SG,,,,,,,
188.42.124.20,AS7979 servers.com  inc.,SG,,,,,,,
143.92.85.34,AS138341 shopee singapore private limited,SG,,,,,,,
157.240.7.36,AS32934 facebook  inc.,SG,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
13.107.42.16,AS8068 microsoft corporation,US,ChromeDriver.exe,There is a malware spread under the name of chromedriver.exe (which is a malware downland ) as per :,2023-10-31T15:03:52.440000,2023-10-01T15:03:56.727000,cloud,In cloud provider range: provider=azure,Cloud Provider IP range
31.13.95.1,AS32934 facebook  inc.,ID,,,,,whitelist,contained in whitelisted prefix,Whitelisted IP
143.92.85.2,AS138341 shopee singapore private limited,SG,,,,,,,
23.207.184.76,AS20940 akamai international b.v.,GB,,,,,,,
35.244.146.148,AS15169 google llc,US,,,,,cloud,In cloud provider range: provider=google,Cloud Provider IP range
202.65.114.202,AS23951 pt jembatan citra nusantara,ID,IOCs - 20231081437 - ANIA Threat Feeds - IP Segment 7,ANIA Collector - Advanced Network Interactive Analysis Collector - Collected from Internet Storm Cen,2023-11-07T22:02:18.651000,2023-10-08T22:17:47.924000,whitelist,contained in whitelisted prefix,Whitelisted IP
