indicator,asn,country_code2,name,description,modified,created
203.77.190.0,AS22822 limelight networks  inc.,JP,,,,
143.244.33.70,AS60068 datacamp limited,SG,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
74.125.200.93,AS15169 google llc,US,,,,
172.217.194.101,AS15169 google llc,US,https://www.google.com/sorry/index?continue= MITRE TI566 & Phishing Mr.Looquer,,2023-09-19T02:02:31.116000,2023-08-19T23:52:54.581000
47.246.167.60,AS45102 alibaba (us) technology co.  ltd.,US,,,,
216.239.34.117,AS15169 google llc,US,LCIA:HoneyNet:2023,,2023-06-24T12:00:07.021000,2023-01-01T00:00:05.491000
142.250.4.136,AS15169 google llc,US,,,,
13.107.42.16,AS8068 microsoft corporation,US,ChromeDriver.exe,There is a malware spread under the name of chromedriver.exe (which is a malware downland ) as per :,2023-10-31T15:03:52.440000,2023-10-01T15:03:56.727000
23.216.158.65,AS7713 pt telekomunikasi indonesia,ID,,,,
64.233.171.188,AS15169 google llc,US,,,,
23.109.73.84,AS7979 servers.com  inc.,NL,,,,
